BMI,BMI样条值,孕周,孕周样条值
42.90956439393939,0.05521662112284678,183.9090909090909,0.10941113159478891
43.17392676767677,0.05531193481557415,185.1818181818182,0.11196412676785093
43.438289141414145,0.055474578180097184,186.45454545454544,0.11463261684931828
43.702651515151516,0.05570698572362144,187.72727272727272,0.11741897334107207
43.967013888888886,0.05601159195335248,189.0,0.12032556774499337
44.23137626262626,0.05639083137649588,190.27272727272725,0.12335477156296314
44.49573863636364,0.056847138500257174,191.54545454545456,0.1265089562968627
44.76010101010101,0.0573829478318419,192.8181818181818,0.1297904934485729
45.02446338383838,0.058000693878455634,194.0909090909091,0.1332017545199749
45.28882575757576,0.05870281114730396,195.36363636363637,0.13674511101294984
45.553188131313135,0.05949173414559242,196.63636363636363,0.14042293442937867
45.817550505050505,0.06036989738052651,197.9090909090909,0.14423759627114263
46.08191287878788,0.06133973535931189,199.1818181818182,0.14819146804012273
46.34627525252526,0.062403682589154054,200.45454545454544,0.1522869212381999
46.61063762626263,0.06356417357725853,201.72727272727272,0.15652632736725547
46.875,0.06482364283083092,203.0,0.16091205792917043
